"TID","NOTRANS","TGLORDER","TGLTRANS","TGLESTIMASI","KODE","JENIS","KODEKARYAWAN","KODESALES","KODEPELANGGAN","KODEPEMASOK","CATATAN","JMLTRANS","DISKONPERSEN","DISKONNILAI","BIAYA","TOTALNILAIBELI","TOTALTRANS","JMLBAYAR","SISA","CARABAYAR","KARTU","NOREFKARTU","STATUS","NOREF","POSTED","JNSSTOK","BAYARLAIN1","BAYARLAIN2","KETBAYARLAIN1","KETBAYARLAIN2","TAHUN","BULAN","TGLJTHTEMPO","TGLUPLOAD","TGLUPDATE","JAMUPLOAD","JAMUPDATE","DP"
1919,TJ2605-00051,,2026-05-28,,TJ,Sales,E002,"",C2507015,,"",195200.0,0.00,0.0,0.0,16065.0,195200.0,195200.0,0.0,Tunai,,,4,SO2605-00071,0,Keluar,0.0,0.0,,,"2026","05",2026-06-27,,,,,0.0
1920,TJ2605-00052,,2026-05-28,,TJ,Sales,E002,"",C2507015,,"",478720.0,0.00,0.0,0.0,89950.0,478720.0,478720.0,0.0,Tunai,,,4,SO2605-00076,0,Keluar,0.0,0.0,,,"2026","05",2026-06-27,,,,,0.0
1921,TJ2605-00053,,2026-05-28,,TJ,Sales,E002,"",C2507015,,"",130240.0,0.00,0.0,0.0,48433.0,130240.0,130240.0,0.0,Tunai,,,4,SO2605-00078,0,Keluar,0.0,0.0,,,"2026","05",2026-06-27,,,,,0.0
1922,TJ2605-00054,,2026-05-28,,TJ,Sales,E002,"",C2507018,,"",259200.0,0.00,0.0,0.0,25704.0,259200.0,259200.0,0.0,Tunai,,,4,SO2605-00079,0,Keluar,0.0,0.0,,,"2026","05",2026-06-27,,,,,0.0
1923,SO2605-00080,2026-05-28,,2026-05-28,SO,Sales Order,E002,"",C2507017,,"",854950.0,0.00,0.0,0.0,0.0,854950.0,0.0,-854950.0,,,,4,,0,,0.0,0.0,,,"2026","05",,,,,,0.0
1925,SO2605-00081,2026-05-28,,2026-05-28,SO,Sales Order,E002,"",C2507015,,"",48000.0,0.00,0.0,0.0,0.0,48000.0,0.0,-48000.0,,,,4,,0,,0.0,0.0,,,"2026","05",,,,,,0.0
1926,SO2605-00082,2026-05-29,,2026-05-29,SO,Sales Order,E002,"",C2605003,,"",76000.0,0.00,0.0,0.0,0.0,76000.0,0.0,-76000.0,,,,2,,0,,0.0,0.0,,,"2026","05",,,,,,0.0
1927,SO2605-00083,2026-05-29,,2026-05-29,SO,Sales Order,E002,"",C2605003,,"",84000.0,0.00,0.0,0.0,0.0,84000.0,0.0,-84000.0,,,,0,,0,,0.0,0.0,,,"2026","05",,,,,,0.0
1928,SO2605-00084,2026-05-29,,2026-05-29,SO,Sales Order,E002,"",C2507012,,"",1680000.0,0.00,0.0,0.0,0.0,1680000.0,0.0,-1680000.0,,,,2,,0,,0.0,0.0,,,"2026","05",,,,,,0.0
1929,SO2605-00085,2026-05-29,,2026-05-29,SO,Sales Order,E002,"",C2508013,,"",384000.0,0.00,0.0,0.0,0.0,384000.0,0.0,-384000.0,,,,4,,0,,0.0,0.0,,,"2026","05",,,,,,0.0
1930,SO2605-00086,2026-05-29,,2026-05-29,SO,Sales Order,E002,"",C2509001,,"",719720.5,0.00,0.0,0.0,0.0,719720.5,0.0,-719720.5,,,,4,,0,,0.0,0.0,,,"2026","05",,,,,,0.0
1931,SO2605-00087,2026-05-29,,2026-05-29,SO,Sales Order,E002,"",C2605012,,"",35000.0,0.00,0.0,0.0,0.0,35000.0,0.0,-35000.0,,,,4,,0,,0.0,0.0,,,"2026","05",,,,,,0.0
1932,TJ2605-00055,,2026-05-29,,TJ,Sales,E002,"",C2605012,,"",35000.0,0.00,0.0,0.0,11900.0,35000.0,35000.0,0.0,Tunai,,,4,SO2605-00087,0,Keluar,0.0,0.0,,,"2026","05",2026-06-28,,,,,0.0
1933,SO2605-00088,2026-05-29,,2026-05-29,SO,Sales Order,E002,"",C2507018,,"",65000.0,0.00,0.0,0.0,0.0,65000.0,0.0,-65000.0,,,,4,,0,,0.0,0.0,,,"2026","05",,,,,,0.0
1934,TJ2605-00056,,2026-05-29,,TJ,Sales,E002,"",C2507018,,"",65000.0,0.00,0.0,0.0,0.0,65000.0,65000.0,0.0,Tunai,,,4,SO2605-00088,0,Keluar,0.0,0.0,,,"2026","05",2026-06-28,,,,,0.0
1935,SO2605-00089,2026-05-29,,2026-05-29,SO,Sales Order,E002,"",C2605003,,"",1755762.0,0.00,0.0,0.0,0.0,1755762.0,0.0,-1755762.0,,,,0,,0,,0.0,0.0,,,"2026","05",,,,,,0.0
1936,SO2605-00090,2026-05-29,,2026-05-29,SO,Sales Order,E002,"",C2509003,,"",1851470.0,0.00,0.0,0.0,0.0,1851470.0,0.0,-1851470.0,,,,4,,0,,0.0,0.0,,,"2026","05",,,,,,0.0
1937,SO2605-00091,2026-05-30,,2026-05-30,SO,Sales Order,E002,"",C2512008,,"",100000.0,0.00,0.0,0.0,0.0,100000.0,0.0,-100000.0,,,,4,,0,,0.0,0.0,,,"2026","05",,,,,,0.0
1938,SO2605-00092,2026-05-30,,2026-05-30,SO,Sales Order,E002,"",C2509003,,"",677857.5,0.00,0.0,0.0,0.0,677857.5,0.0,-677857.5,,,,4,,0,,0.0,0.0,,,"2026","05",,,,,,0.0
1939,SO2605-00093,2026-05-30,,2026-05-30,SO,Sales Order,E002,"",C2605013,,"",1258645.0,0.00,0.0,0.0,0.0,1258645.0,0.0,-1258645.0,,,,0,,0,,0.0,0.0,,,"2026","05",,,,,,0.0
1940,TJ2606-00001,,2026-06-02,,TJ,Sales,E002,"",C2512008,,"",100000.0,0.00,0.0,0.0,0.0,100000.0,100000.0,0.0,Tunai,,,4,SO2605-00091,0,Keluar,0.0,0.0,,,"2026","06",2026-03-08,,,,,0.0
1941,TJ2606-00002,,2026-06-02,,TJ,Sales,E002,"",C2507017,,"",72000.0,0.00,0.0,0.0,53550.0,72000.0,72000.0,0.0,Tunai,,,4,SO2605-00044,0,Keluar,0.0,0.0,,,"2026","06",2026-03-08,,,,,0.0
1942,TJ2606-00003,,2026-06-02,,TJ,Sales,E002,"",C2507017,,"",40000.0,0.00,0.0,0.0,29750.0,40000.0,40000.0,0.0,Tunai,,,4,SO2605-00049,0,Keluar,0.0,0.0,,,"2026","06",2026-03-08,,,,,0.0
1943,TJ2606-00004,,2026-06-02,,TJ,Sales,E002,"",C2507017,,"",854950.0,0.00,0.0,0.0,575127.0,854950.0,854950.0,0.0,Tunai,,,4,SO2605-00080,0,Keluar,0.0,0.0,,,"2026","06",2026-03-08,,,,,0.0
1944,TJ2606-00005,,2026-06-02,,TJ,Sales,E002,"",C2508013,,"",384000.0,0.00,0.0,0.0,119000.0,384000.0,384000.0,0.0,Tunai,,,4,SO2605-00085,0,Keluar,0.0,0.0,,,"2026","06",2026-03-08,,,,,0.0
1945,SO2606-00001,2026-06-02,,2026-06-02,SO,Sales Order,E002,"",C2606001,,"",1389060.0,0.00,0.0,0.0,0.0,1389060.0,0.0,-1389060.0,,,,0,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
1946,SO2606-00002,2026-06-02,,2026-06-02,SO,Sales Order,E002,"",C2509003,,"",10492000,0.00,0.0,0.0,0.0,10492000,0.0,-10492000,,,,4,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
1947,SO2606-00003,2026-06-02,,2026-06-02,SO,Sales Order,E002,"",C2509001,,"",2572739.5,0.00,0.0,0.0,0.0,2572739.5,0.0,-2572739.5,,,,4,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
1948,SO2606-00004,2026-06-02,,2026-06-02,SO,Sales Order,E002,"",C2507015,,"",91200.0,0.00,0.0,0.0,0.0,91200.0,0.0,-91200.0,,,,4,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
1949,SO2606-00005,2026-06-03,,2026-06-03,SO,Sales Order,E002,"",C2507014,,"",3082000.0,0.00,0.0,0.0,0.0,3082000.0,0.0,-3082000.0,,,,0,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
1950,SO2606-00006,2026-06-03,,2026-06-03,SO,Sales Order,E002,"",C2507015,,"",275000.0,0.00,0.0,0.0,0.0,275000.0,0.0,-275000.0,,,,4,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
1951,SO2606-00007,2026-06-04,,2026-06-04,SO,Sales Order,E002,"",C2605003,,"",206940.0,0.00,0.0,0.0,0.0,206940.0,0.0,-206940.0,,,,0,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
1952,SO2606-00008,2026-06-04,,2026-06-04,SO,Sales Order,E002,"",C2509003,,"",551600.0,0.00,0.0,0.0,0.0,551600.0,0.0,-551600.0,,,,4,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
1953,SO2606-00009,2026-06-04,,2026-06-04,SO,Sales Order,E002,"",C2605003,,"",855470.0,0.00,0.0,0.0,0.0,855470.0,0.0,-855470.0,,,,0,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
1954,SO2606-00010,2026-06-04,,2026-06-04,SO,Sales Order,E002,"",C2507015,,"",275000.0,0.00,0.0,0.0,0.0,275000.0,0.0,-275000.0,,,,4,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
1955,SO2606-00011,2026-06-04,,2026-06-04,SO,Sales Order,E002,"",C2509001,,"",720000.0,0.00,0.0,0.0,0.0,720000.0,0.0,-720000.0,,,,4,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
1956,SO2606-00012,2026-06-04,,2026-06-04,SO,Sales Order,E002,"",C2510001,,"",65000.0,0.00,0.0,0.0,0.0,65000.0,0.0,-65000.0,,,,4,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
1959,TJ2606-00006,,2026-06-08,,TJ,Sales,E002,"",C2510001,,"",65000.0,0.00,0.0,0.0,0.0,65000.0,65000.0,0.0,Tunai,,,4,SO2606-00012,0,Keluar,0.0,0.0,,,"2026","06",2026-09-05,,,,,0.0
1960,SO2606-00013,2026-06-05,,2026-06-05,SO,Sales Order,E002,"",C2605013,,"",2716750.0,0.00,0.0,0.0,0.0,2716750.0,0.0,-2716750.0,,,,0,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
1961,SO2606-00014,2026-06-05,,2026-06-05,SO,Sales Order,E002,"",C2605013,,"",667828.0,0.00,0.0,0.0,0.0,667828.0,0.0,-667828.0,,,,0,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
1962,SO2606-00015,2026-06-05,,2026-06-05,SO,Sales Order,E002,"",C2507015,,"",27000.0,0.00,0.0,0.0,0.0,27000.0,0.0,-27000.0,,,,4,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
1963,SO2606-00016,2026-06-06,,2026-06-06,SO,Sales Order,E002,"",C2510001,,"",2200000.0,0.00,0.0,0.0,0.0,2200000.0,0.0,-2200000.0,,,,4,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
1964,SO2606-00017,2026-06-06,,2026-06-06,SO,Sales Order,E002,"",C2507018,,"",67500.0,0.00,0.0,0.0,0.0,67500.0,0.0,-67500.0,,,,4,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
1965,SO2606-00018,2026-06-06,,2026-06-06,SO,Sales Order,E002,"",C2606003,,"",927000.0,0.00,0.0,0.0,0.0,927000.0,0.0,-927000.0,,,,4,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
1966,SO2606-00019,2026-06-06,,2026-06-06,SO,Sales Order,E002,"",C2606004,,"",230000.0,0.00,0.0,0.0,0.0,230000.0,0.0,-230000.0,,,,4,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
1967,SO2606-00020,2026-06-06,,2026-06-06,SO,Sales Order,E002,"",C2509003,,"",513547.5,0.00,0.0,0.0,0.0,513547.5,0.0,-513547.5,,,,4,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
1968,SO2606-00021,2026-06-08,,2026-06-08,SO,Sales Order,E002,"",C2507015,,"",128000.0,0.00,0.0,0.0,0.0,128000.0,0.0,-128000.0,,,,4,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
1969,SO2606-00022,2026-06-08,,2026-06-08,SO,Sales Order,E002,"",C2606002,,"",50000.0,0.00,0.0,0.0,0.0,50000.0,0.0,-50000.0,,,,4,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
1970,SO2606-00023,2026-06-08,,2026-06-08,SO,Sales Order,E002,"",C2509003,,"",180000.0,0.00,0.0,0.0,0.0,180000.0,0.0,-180000.0,,,,4,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
1971,SO2606-00024,2026-06-08,,2026-06-08,SO,Sales Order,E002,"",C2606005,,"",72000.0,0.00,0.0,0.0,0.0,72000.0,0.0,-72000.0,,,,4,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
1972,SO2606-00025,2026-06-09,,2026-06-09,SO,Sales Order,E002,"",C2508006,,"",16000.0,0.00,0.0,0.0,0.0,16000.0,0.0,-16000.0,,,,4,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
1973,SO2606-00026,2026-06-09,,2026-06-09,SO,Sales Order,E002,"",C2512003,,"",144000.0,0.00,0.0,0.0,0.0,144000.0,0.0,-144000.0,,,,4,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
1974,SO2606-00027,2026-06-09,,2026-06-09,SO,Sales Order,E002,"",C2606006,,"",385968.0,0.00,0.0,0.0,0.0,385968.0,0.0,-385968.0,,,,0,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
1975,SO2606-00028,2026-06-09,,2026-06-09,SO,Sales Order,E002,"",C2510011,,"",32320.0,0.00,0.0,0.0,0.0,32320.0,0.0,-32320.0,,,,0,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
1976,TJ2606-00007,,2026-06-09,,TJ,Sales,E002,"",C2510001,,"",2200000.0,0.00,0.0,0.0,66000.0,2200000.0,2200000.0,0.0,Tunai,,,4,SO2606-00016,0,Keluar,0.0,0.0,,,"2026","06",2026-10-06,,,,,0.0
1977,TJ2606-00008,,2026-06-09,,TJ,Sales,E002,"",C2507018,,"",67500.0,0.00,0.0,0.0,53550.0,67500.0,67500.0,0.0,Tunai,,,4,SO2606-00017,0,Keluar,0.0,0.0,,,"2026","06",2026-10-06,,,,,0.0
1978,TJ2606-00009,,2026-06-09,,TJ,Sales,E002,"",C2606003,,"",927000.0,0.00,0.0,0.0,132000.0,927000.0,927000.0,0.0,Tunai,,,4,SO2606-00018,0,Keluar,0.0,0.0,,,"2026","06",2026-10-06,,,,,0.0
1979,TJ2606-00010,,2026-06-09,,TJ,Sales,E002,"",C2606004,,"",230000.0,0.00,0.0,0.0,23800.0,230000.0,230000.0,0.0,Tunai,,,4,SO2606-00019,0,Keluar,0.0,0.0,,,"2026","06",2026-10-06,,,,,0.0
1980,TJ2606-00011,,2026-06-09,,TJ,Sales,E002,"",C2606002,,"",50000.0,0.00,0.0,0.0,0.0,50000.0,50000.0,0.0,Tunai,,,4,SO2606-00022,0,Keluar,0.0,0.0,,,"2026","06",2026-10-06,,,,,0.0
1981,TJ2606-00012,,2026-06-09,,TJ,Sales,E002,"",C2606005,,"",72000.0,0.00,0.0,0.0,53550.0,72000.0,72000.0,0.0,Tunai,,,4,SO2606-00024,0,Keluar,0.0,0.0,,,"2026","06",2026-10-06,,,,,0.0
1982,TJ2606-00013,,2026-06-09,,TJ,Sales,E002,"",C2508006,,"",16000.0,0.00,0.0,0.0,11900.0,16000.0,16000.0,0.0,Tunai,,,4,SO2606-00025,0,Keluar,0.0,0.0,,,"2026","06",2026-10-06,,,,,0.0
1983,TJ2606-00014,,2026-06-09,,TJ,Sales,E002,"",C2512003,,"",144000.0,0.00,0.0,0.0,107100.0,144000.0,144000.0,0.0,Tunai,,,4,SO2606-00026,0,Keluar,0.0,0.0,,,"2026","06",2026-10-06,,,,,0.0
1984,SO2606-00029,2026-06-10,,2026-06-10,SO,Sales Order,E002,"",C2606007,,"",160000.0,0.00,0.0,0.0,0.0,160000.0,0.0,-160000.0,,,,4,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
1985,TJ2606-00015,,2026-06-11,,TJ,Sales,E002,"",C2606007,,"",160000.0,0.00,0.0,0.0,11900.0,160000.0,160000.0,0.0,Tunai,,,4,SO2606-00029,0,Keluar,0.0,0.0,,,"2026","06",2026-12-06,,,,,0.0
1986,SO2606-00030,2026-06-11,,2026-06-11,SO,Sales Order,E002,"",C2507015,,"",621047.5,0.00,0.0,0.0,0.0,621047.5,0.0,-621047.5,,,,4,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
1987,SO2606-00031,2026-06-11,,2026-06-11,SO,Sales Order,E002,"",C2606008,,"",1320000.0,0.00,0.0,0.0,0.0,1320000.0,0.0,-1320000.0,,,,4,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
1988,SO2606-00032,2026-06-11,,2026-06-11,SO,Sales Order,E002,"",C2605013,,"",598000.0,0.00,0.0,0.0,0.0,598000.0,0.0,-598000.0,,,,0,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
1989,TJ2606-00016,,2026-06-11,,TJ,Sales,E002,"",C2606008,,"",1320000.0,0.00,0.0,0.0,0.0,1320000.0,1320000.0,0.0,Tunai,,,4,SO2606-00031,0,Keluar,0.0,0.0,,,"2026","06",2026-12-06,,,,,0.0
1990,TJ2606-00017,,2026-06-11,,TJ,Sales,E002,"",C2509003,,"",8400000.0,0.00,0.0,0.0,0.0,8400000.0,8400000.0,0.0,Tunai,,,4,SO2605-00001,0,Keluar,0.0,0.0,,,"2026","06",2026-12-06,,,,,0.0
1991,TJ2606-00018,,2026-06-11,,TJ,Sales,E002,"",C2509003,,"",346695.0,0.00,0.0,0.0,50186.4,346695.0,346695.0,0.0,Tunai,,,4,SO2605-00006,0,Keluar,0.0,0.0,,,"2026","06",2026-12-06,,,,,0.0
1992,TJ2606-00019,,2026-06-11,,TJ,Sales,E002,"",C2509003,,"",195000.0,0.00,0.0,0.0,0.0,195000.0,195000.0,0.0,Tunai,,,4,SO2605-00010,0,Keluar,0.0,0.0,,,"2026","06",2026-12-06,,,,,0.0
1993,TJ2606-00020,,2026-06-11,,TJ,Sales,E002,"",C2509003,,"",659398.0,0.00,0.0,0.0,53469.9,659398.0,659398.0,0.0,Tunai,,,4,SO2605-00022,0,Keluar,0.0,0.0,,,"2026","06",2026-12-06,,,,,0.0
1994,TJ2606-00021,,2026-06-11,,TJ,Sales,E002,"",C2509003,,"",3380000.0,0.00,0.0,0.0,0.0,3380000.0,3380000.0,0.0,Tunai,,,4,SO2605-00031,0,Keluar,0.0,0.0,,,"2026","06",2026-12-06,,,,,0.0
1995,TJ2606-00022,,2026-06-11,,TJ,Sales,E002,"",C2509003,,"",465818.0,0.00,0.0,0.0,101171.4,465818.0,465818.0,0.0,Tunai,,,4,SO2605-00041,0,Keluar,0.0,0.0,,,"2026","06",2026-12-06,,,,,0.0
1996,TJ2606-00023,,2026-06-11,,TJ,Sales,E002,"",C2509003,,"",530000.0,0.00,0.0,0.0,33000.0,530000.0,530000.0,0.0,Tunai,,,4,SO2605-00046,0,Keluar,0.0,0.0,,,"2026","06",2026-12-06,,,,,0.0
1997,TJ2606-00024,,2026-06-11,,TJ,Sales,E002,"",C2509003,,"",648770.0,0.00,0.0,0.0,148354.8,648770.0,648770.0,0.0,Tunai,,,4,SO2605-00062,0,Keluar,0.0,0.0,,,"2026","06",2026-12-06,,,,,0.0
1998,TJ2606-00025,,2026-06-11,,TJ,Sales,E002,"",C2509003,,"",69660.0,0.00,0.0,0.0,0.0,69660.0,69660.0,0.0,Tunai,,,4,SO2605-00067,0,Keluar,0.0,0.0,,,"2026","06",2026-12-06,,,,,0.0
1999,TJ2606-00026,,2026-06-11,,TJ,Sales,E002,"",C2507015,,"",48000.0,0.00,0.0,0.0,35700.0,48000.0,48000.0,0.0,Tunai,,,4,SO2605-00081,0,Keluar,0.0,0.0,,,"2026","06",2026-12-06,,,,,0.0
2000,TJ2606-00027,,2026-06-11,,TJ,Sales,E002,"",C2507015,,"",91200.0,0.00,0.0,0.0,67830.0,91200.0,91200.0,0.0,Tunai,,,4,SO2606-00004,0,Keluar,0.0,0.0,,,"2026","06",2026-12-06,,,,,0.0
2001,TJ2606-00028,,2026-06-11,,TJ,Sales,E002,"",C2507015,,"",275000.0,0.00,0.0,0.0,154000.0,275000.0,275000.0,0.0,Tunai,,,4,SO2606-00010,0,Keluar,0.0,0.0,,,"2026","06",2026-12-06,,,,,0.0
2002,TJ2606-00029,,2026-06-11,,TJ,Sales,E002,"",C2507015,,"",275000.0,0.00,0.0,0.0,154000.0,275000.0,275000.0,0.0,Tunai,,,4,SO2606-00006,0,Keluar,0.0,0.0,,,"2026","06",2026-12-06,,,,,0.0
2003,TJ2606-00030,,2026-06-11,,TJ,Sales,E002,"",C2507015,,"",27000.0,0.00,0.0,0.0,33000.0,27000.0,27000.0,0.0,Tunai,,,4,SO2606-00015,0,Keluar,0.0,0.0,,,"2026","06",2026-12-06,,,,,0.0
2004,TJ2606-00031,,2026-06-11,,TJ,Sales,E002,"",C2507015,,"",128000.0,0.00,0.0,0.0,95200.0,128000.0,128000.0,0.0,Tunai,,,4,SO2606-00021,0,Keluar,0.0,0.0,,,"2026","06",2026-12-06,,,,,0.0
2005,TJ2606-00032,,2026-06-11,,TJ,Sales,E002,"",C2507015,,"",621048.0,0.00,0.0,0.0,451649.03,621048.0,621048.0,0.0,Tunai,,,4,SO2606-00030,0,Keluar,0.0,0.0,,,"2026","06",2026-12-06,,,,,0.0
2006,SO2606-00033,2026-06-12,,2026-06-12,SO,Sales Order,E002,"",C2507018,,"",158500.0,0.00,0.0,0.0,0.0,158500.0,0.0,-158500.0,,,,4,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
2007,TJ2606-00033,,2026-06-12,,TJ,Sales,E002,"",C2605006,,"",1532934.0,0.00,0.0,0.0,134000.0,1532934.0,1532934.0,0.0,Tunai,,,4,SO2605-00042,0,Keluar,0.0,0.0,,,"2026","06",2027-01-05,,,,,0.0
2008,SO2606-00034,2026-06-13,,2026-06-13,SO,Sales Order,E002,"",C2507015,,"",277200.0,0.00,0.0,0.0,0.0,277200.0,0.0,-277200.0,,,,0,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
2009,SO2606-00035,2026-06-13,,2026-06-13,SO,Sales Order,E002,"",C2606009,,"",30000.0,0.00,0.0,0.0,0.0,30000.0,0.0,-30000.0,,,,4,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
2010,TJ2606-00034,,2026-06-13,,TJ,Sales,E002,"",C2606009,,"",30000.0,0.00,0.0,0.0,0.0,30000.0,30000.0,0.0,Tunai,,,4,SO2606-00035,0,Keluar,0.0,0.0,,,"2026","06",2026-07-13,,,,,0.0
2011,TJ2606-00035,,2026-06-13,,TJ,Sales,E002,"",C2507018,,"",158500.0,0.00,0.0,0.0,0.0,158500.0,158500.0,0.0,Tunai,,,4,SO2606-00033,0,Keluar,0.0,0.0,,,"2026","06",2026-07-13,,,,,0.0
2012,TJ2606-00036,,2026-06-13,,TJ,Sales,E002,"",C2602009,,"",61488.0,0.00,0.0,0.0,22545.6,61488.0,61488.0,0.0,Tunai,,,4,SO2604-00063,0,Keluar,0.0,0.0,,,"2026","06",2026-07-13,,,,,0.0
2013,SO2606-00036,2026-06-15,,2026-06-15,SO,Sales Order,E002,"",C2507015,,"",102400.0,0.00,0.0,0.0,0.0,102400.0,0.0,-102400.0,,,,0,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
2014,SO2606-00037,2026-06-15,,2026-06-15,SO,Sales Order,E002,"",C2507014,,"",180000.0,0.00,0.0,0.0,0.0,180000.0,0.0,-180000.0,,,,0,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
2015,SO2606-00038,2026-06-17,,2026-06-17,SO,Sales Order,E002,"",C2606007,,"",130000.0,0.00,0.0,0.0,0.0,130000.0,0.0,-130000.0,,,,4,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
2016,SO2606-00039,2026-06-17,,2026-06-17,SO,Sales Order,E002,"",C2606010,,"",218000.0,0.00,0.0,0.0,0.0,218000.0,0.0,-168000.0,,,,4,,0,,0.0,0.0,,,"2026","06",,,,,,50000.0
2017,SO2606-00040,2026-06-17,,2026-06-17,SO,Sales Order,E002,"",C2507015,,"",252165.0,0.00,0.0,0.0,0.0,252165.0,0.0,-252165.0,,,,0,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
2018,SO2606-00041,2026-06-17,,2026-06-17,SO,Sales Order,E002,"",C2509001,,"",25000.0,0.00,0.0,0.0,0.0,25000.0,0.0,-25000.0,,,,4,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
2019,SO2606-00042,2026-06-17,,2026-06-17,SO,Sales Order,E002,"",C2507014,,"",398000.0,0.00,0.0,0.0,0.0,398000.0,0.0,-398000.0,,,,0,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
2020,SO2606-00043,2026-06-17,,2026-06-17,SO,Sales Order,E002,"",C2509003,,"",5825000.0,0.00,0.0,0.0,0.0,5825000.0,0.0,-5825000.0,,,,4,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
2021,SO2606-00044,2026-06-18,,2026-06-18,SO,Sales Order,E002,"",C2507015,,"",300400.0,0.00,0.0,0.0,0.0,300400.0,0.0,-300400.0,,,,0,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
2022,SO2606-00045,2026-06-18,,2026-06-18,SO,Sales Order,E002,"",C2606011,,"",80000.0,0.00,0.0,0.0,0.0,80000.0,0.0,-80000.0,,,,4,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
2023,TJ2606-00037,,2026-06-18,,TJ,Sales,E002,"",C2606010,,"",218000.0,0.00,0.0,0.0,35700.0,218000.0,168000.0,0.0,Tunai,,,4,SO2606-00039,0,Keluar,0.0,0.0,,,"2026","06",2026-07-18,,,,,50000.0
2024,TJ2606-00038,,2026-06-18,,TJ,Sales,E002,"",C2606007,,"",130000.0,0.00,0.0,0.0,29900.0,130000.0,130000.0,0.0,Tunai,,,4,SO2606-00038,0,Keluar,0.0,0.0,,,"2026","06",2026-07-18,,,,,0.0
2025,SO2606-00046,2026-06-18,,2026-06-18,SO,Sales Order,E002,"",C2509003,,"",445000.0,0.00,0.0,0.0,0.0,445000.0,0.0,-445000.0,,,,4,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
2026,SO2606-00047,2026-06-18,,2026-06-18,SO,Sales Order,E002,"",C2606012,,"",75000.0,0.00,0.0,0.0,0.0,75000.0,100000.0,25000.0,,,,4,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
2027,TJ2606-00039,,2026-06-18,,TJ,Sales,E002,"",C2606011,,"",80000.0,0.00,0.0,0.0,29900.0,80000.0,80000.0,0.0,Tunai,,,4,SO2606-00045,0,Keluar,0.0,0.0,,,"2026","06",2026-07-18,,,,,0.0
2028,SO2606-00048,2026-06-19,,2026-06-19,SO,Sales Order,E002,"",C2509010,,"",102000.0,0.00,0.0,0.0,0.0,102000.0,0.0,-102000.0,,,,4,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
2029,SO2606-00049,2026-06-19,,2026-06-19,SO,Sales Order,E002,"",C2606013,,"",150000.0,0.00,0.0,0.0,0.0,150000.0,0.0,-150000.0,,,,4,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
2030,SO2606-00050,2026-06-19,,2026-06-19,SO,Sales Order,E002,"",C2606011,,"",65000.0,0.00,0.0,0.0,0.0,65000.0,0.0,-65000.0,,,,4,,0,,0.0,0.0,,,"2026","06",,,,,,0.0
